Transaction_ID,Date,Customer_ID,Customer_Segment,Region,City,Product_ID,Product,Category,Quantity,Unit_Price,Discount_Percent,Payment_Method,Sales_Channel,Customer_Rating,Delivery_Days,Gross_Sales,Discount_Amount,Net_Sales,Cost,Profit
T00458,2026-06-19,C0033,Regular,,Hyderabad,P001,Laptop,Electronics,1,64395.89,10.0,Debit Card,Website,4.0,4,64395.89,6439.59,57956.3,52000,5956.3
T00459,2026-09-26,C0107,Regular,North,Delhi,P005,Office Chair,Furniture,1,9641.73,10.0,Credit card,Mobile App,4.0,8,9641.73,964.17,8677.56,7800,877.56
T00460,2026-08-04,C0146,Regular,South,Bengaluru,P006,Study Table,Furniture,5,8036.57,10.0,Net Banking,Website,2.9,4,40182.85,4018.28,36164.57,31000,5164.57
T00461,2026-02-20,C0104,Premium,West,Pune,P005,Office Chair,Furniture,2,10392.88,,Cash,Mobile App,3.6,2,20785.76,2078.58,18707.18,15600,3107.18
T00462,2026-05-11,C0120,Budget,North,Jaipur,P009,Coffee Maker,Home Appliances,5,6392.65,0.0,upi,Mobile App,2.8,3,31963.25,0.0,31963.25,24000,7963.25
T00463,2026-03-04,C0029,Budget,West,Ahmedabad,P003,Headphones,Electronics,3,4127.17,15.0,debit card,Mobile App,4.0,3,12381.51,1857.23,10524.28,9600,924.28
T00464,2026-05-23,C0060,Regular,North,Jaipur,P008,Running Shoes,Fashion,3,3980.42,5.0,UPI,Website,3.2,2,11941.26,597.06,11344.2,10500,844.2
T00465,2026-09-13,C0025,Premium,North,Jaipur,P009,Coffee Maker,Home Appliances,2,6454.42,15.0,Cash,Mobile App,3.4,1,12908.84,1936.33,10972.51,9600,1372.51
T00466,2026-02-13,C0100,Premium,West,Mumbai,P002,Smartphone,Electronics,4,31293.13,10.0,UPI,Marketplace,4.3,5,125172.52,12517.25,112655.27,112000,655.27
T00467,2026-08-04,C0094,Regular,North,Jaipur,P010,Air Fryer,Home Appliances,1,9605.06,5.0,Credit card,Marketplace,4.0,3,9605.06,480.25,9124.81,7200,1924.81
T00468,2026-01-20,C0061,Premium,West,Ahmedabad,P006,Study Table,Furniture,2,8291.85,20.0,Credit Card,Website,3.5,5,16583.7,3316.74,13266.96,12400,866.96
T00469,2026-04-04,C0005,Regular,South,Hyderabad,P007,Backpack,Fashion,1,2367.98,10.0,Cash,Website,4.2,2,2367.98,236.8,2131.18,1800,331.18
T00470,2026-01-16,C0116,Regular,West,Mumbai,P005,Office Chair,Furniture,3,8702.98,10.0,Cash,Website,3.9,4,26108.94,2610.89,23498.05,23400,98.05
T00471,2026-01-15,C0036,Premium,South,Chennai,P001,Laptop,Electronics,3,69650.05,20.0,upi,Website,4.4,5,208950.15,41790.03,167160.12,156000,11160.12
T00472,2026-01-29,C0014,Regular,North,Lucknow,P004,Keyboard,Electronics,1,2547.75,10.0,UPI,Marketplace,4.0,5,2547.75,254.78,2292.97,2200,92.97
T00473,2026-05-31,C0033,Budget,West,Pune,P006,Study Table,Furniture,3,8029.95,5.0,Credit Card,Mobile App,4.1,5,24089.85,1204.49,22885.36,18600,4285.36
T00474,2026-07-21,C0088,Budget,West,Pune,P008,Running Shoes,Fashion,2,4095.67,0.0,Debit Card,Mobile App,3.9,1,8191.34,0.0,8191.34,7000,1191.34
T00475,2026-08-29,C0021,Budget,North,Lucknow,P003,Headphones,Electronics,2,3932.68,5.0,Net Banking,Website,4.0,1,7865.36,393.27,7472.09,6400,1072.09
T00476,2026-04-13,C0055,Regular,South,Bengaluru,P002,Smartphone,Electronics,3,30399.89,10.0,Cash,Mobile App,4.2,4,91199.67,9119.97,82079.7,84000,-1920.3
T00477,2026-08-20,C0024,Budget,South,Chennai,P004,Keyboard,Electronics,1,2543.39,5.0,Debit Card,Website,4.1,6,2543.39,127.17,2416.22,2200,216.22
T00478,2026-03-27,C0053,Premium,South,Chennai,P005,Office Chair,Furniture,2,8504.13,15.0,Debit Card,Marketplace,4.4,5,17008.26,2551.24,14457.02,15600,-1142.98
T00479,2026-01-29,C0114,Premium,South,Hyderabad,P002,Smartphone,Electronics,3,35282.26,5.0,Net Banking,Website,3.9,2,105846.78,5292.34,100554.44,84000,16554.44
T00480,2026-05-16,C0139,Budget,West,Ahmedabad,P009,Coffee Maker,Home Appliances,2,5794.83,25.0,Credit Card,Website,4.3,2,11589.66,2897.42,8692.24,9600,-907.76
T00481,2026-06-20,C0015,Premium,North,Lucknow,P001,Laptop,Electronics,1,,15.0,Cash,Website,3.3,2,56615.89,8492.38,48123.51,52000,-3876.49
T00482,2026-05-26,C0097,Regular,South,Chennai,P005,Office Chair,Furniture,1,9617.09,10.0,UPI,Website,4.0,7,9617.09,961.71,8655.38,7800,855.38
T00483,2026-05-15,C0142,Premium,South,Hyderabad,P009,Coffee Maker,Home Appliances,2,5613.83,15.0,UPI,Website,3.5,4,11227.66,1684.15,9543.51,9600,-56.49
T00484,2026-08-02,C0024,Regular,South,Bengaluru,P002,Smartphone,Electronics,1,37798.86,0.0,Net Banking,Website,4.1,5,37798.86,0.0,37798.86,28000,9798.86
T00485,2026-07-29,C0024,Regular,North,Delhi,P010,Air Fryer,Home Appliances,3,7951.77,20.0,Cash,Mobile App,3.8,3,23855.31,4771.06,19084.25,21600,-2515.75
T00486,2026-04-02,C0103,Premium,South,Hyderabad,P004,Keyboard,Electronics,1,2850.28,15.0,Cash,Website,4.9,1,2850.28,427.54,2422.74,2200,222.74
T00487,2026-09-20,C0110,Regular,West,Ahmedabad,P005,Office Chair,Furniture,2,10471.2,5.0,Debit Card,Mobile App,4.4,7,20942.4,1047.12,19895.28,15600,4295.28
T00488,2026-01-27,C0104,Premium,North,Jaipur,P001,Laptop,Electronics,1,63978.02,,Net Banking,Mobile App,5.0,6,63978.02,12795.6,51182.42,52000,-817.58
T00489,2026-09-15,C0054,Budget,West,Mumbai,P009,Coffee Maker,Home Appliances,2,5857.51,5.0,Debit Card,Website,3.1,7,11715.02,585.75,11129.27,9600,1529.27
T00490,2026-09-03,C0097,Budget,West,Pune,P005,Office Chair,Furniture,4,10449.16,15.0,Net Banking,Mobile App,4.0,7,41796.64,6269.5,35527.14,31200,4327.14
T00491,2026-04-08,C0137,Premium,North,Delhi,P005,Office Chair,Furniture,1,8639.86,10.0,Debit Card,Marketplace,3.3,6,8639.86,863.99,7775.87,7800,-24.13
T00492,2026-08-23,C0049,Premium,East,Bhubaneswar,P008,Running Shoes,Fashion,2,4519.86,10.0,Cash,Website,4.3,1,9039.72,903.97,8135.75,7000,1135.75
T00493,2026-04-23,C0149,Regular,West,Mumbai,P009,Coffee Maker,Home Appliances,2,6128.04,5.0,Cash,Website,4.1,9,12256.08,612.8,11643.28,9600,2043.28
T00494,2026-01-12,C0138,Premium,South,Bengaluru,P004,Keyboard,Electronics,2,2773.19,5.0,UPI,Marketplace,3.1,3,5546.38,277.32,5269.06,4400,869.06
T00495,2026-09-25,C0035,Regular,South,Chennai,P008,Running Shoes,Fashion,1,3959.49,10.0,Debit Card,Marketplace,4.1,4,3959.49,395.95,3563.54,3500,63.54
T00496,2026-02-24,C0106,Regular,South,Bengaluru,P003,Headphones,Electronics,6,,0.0,Credit Card,Mobile App,4.4,4,21644.94,0.0,21644.94,19200,2444.94
T00497,2026-05-23,C0033,Budget,East,Kolkata,P005,Office Chair,Furniture,1,9413.41,10.0,Net Banking,Mobile App,4.3,2,9413.41,941.34,8472.07,7800,672.07
T00498,2026-05-21,C0043,Premium,East,Kolkata,P001,Laptop,Electronics,3,67779.65,25.0,Debit Card,Marketplace,4.0,7,203338.95,50834.74,152504.21,156000,-3495.79
T00499,2026-04-01,C0033,Regular,West,Ahmedabad,P003,Headphones,Electronics,2,3532.15,10.0,Credit Card,Mobile App,4.8,4,7064.3,706.43,6357.87,6400,-42.13
T00500,2026-01-16,C0145,Regular,South,Chennai,P005,Office Chair,Furniture,2,10100.98,10.0,Cash,Website,3.5,5,20201.96,2020.2,18181.76,15600,2581.76
T00501,2026-04-13,C0146,Budget,North,Lucknow,P004,Keyboard,Electronics,1,2628.33,10.0,Credit Card,Marketplace,3.7,2,2628.33,262.83,2365.5,2200,165.5
T00502,2026-09-01,C0086,Regular,East,Kolkata,P002,Smartphone,Electronics,5,36037.38,5.0,Credit Card,Marketplace,5.0,4,180186.9,9009.34,171177.56,140000,31177.56
T00503,2026-07-11,C0008,Regular,East,Kolkata,P004,Keyboard,Electronics,6,2895.26,15.0,Debit Card,Website,3.3,8,17371.56,2605.73,14765.83,13200,1565.83
T00504,2026-05-15,C0118,Regular,South,Chennai,P001,Laptop,Electronics,1,,10.0,Debit Card,Website,4.5,5,56621.31,5662.13,50959.18,52000,-1040.82
T00505,2026-06-26,C0138,Regular,West,Ahmedabad,P009,Coffee Maker,Home Appliances,1,5881.4,0.0,Debit Card,Mobile App,4.8,5,5881.4,0.0,5881.4,4800,1081.4
T00506,2026-03-24,C0047,Premium,East,Bhubaneswar,P008,Running Shoes,Fashion,3,4375.23,5.0,Credit Card,Mobile App,3.8,5,13125.69,656.28,12469.41,10500,1969.41
T00507,2026-04-26,C0024,Regular,South,Bengaluru,P003,Headphones,Electronics,2,3644.09,25.0,Credit Card,Mobile App,3.8,4,7288.18,1822.04,5466.14,6400,-933.86
T00508,2026-08-17,C0088,Budget,North,Lucknow,P003,Headphones,Electronics,2,3697.35,5.0,Net Banking,Website,4.9,5,7394.7,369.74,7024.96,6400,624.96
T00509,2026-01-16,C0077,Budget,North,Delhi,P002,Smartphone,Electronics,1,31841.19,15.0,Cash,Website,3.7,6,31841.19,4776.18,27065.01,28000,-934.99
T00510,2026-04-13,C0070,Regular,West,Pune,P003,Headphones,Electronics,1,3737.76,5.0,Debit Card,Mobile App,3.2,5,3737.76,186.89,3550.87,3200,350.87
T00511,2026-07-12,C0115,Regular,,Mumbai,P004,Keyboard,Electronics,2,2957.68,15.0,Credit Card,Mobile App,4.2,1,5915.36,887.3,5028.06,4400,628.06
T00512,2026-04-03,C0053,Regular,East,Patna,P008,Running Shoes,Fashion,3,4126.14,0.0,Cash,Website,3.3,5,12378.42,0.0,12378.42,10500,1878.42
T00513,2026-06-10,C0014,Premium,South,Bengaluru,P006,Study Table,Furniture,2,7399.5,10.0,UPI,Website,4.3,4,14799.0,1479.9,13319.1,12400,919.1
T00514,2026-05-30,C0046,Regular,South,Hyderabad,P009,Coffee Maker,Home Appliances,5,6142.47,0.0,Cash,Website,4.4,3,30712.35,0.0,30712.35,24000,6712.35
T00515,2026-01-12,C0145,Regular,South,Hyderabad,P004,Keyboard,Electronics,4,2820.91,5.0,Cash,Mobile App,4.8,3,11283.64,564.18,10719.46,8800,1919.46
T00516,2026-01-23,C0037,Premium,South,Chennai,P003,Headphones,Electronics,4,4233.25,15.0,Credit Card,Mobile App,3.7,2,16933.0,2539.95,14393.05,12800,1593.05
T00517,2026-07-12,C0060,Budget,South,Hyderabad,P003,Headphones,Electronics,2,4019.21,15.0,Credit Card,Marketplace,4.3,8,8038.42,1205.76,6832.66,6400,432.66
T00518,2026-07-03,C0128,Regular,East,Patna,P009,Coffee Maker,Home Appliances,2,6389.01,20.0,Cash,Website,5.0,3,12778.02,2555.6,10222.42,9600,622.42
T00519,2026-04-02,C0138,Premium,West,Ahmedabad,P007,Backpack,Fashion,1,2185.8,5.0,UPI,Marketplace,3.4,3,2185.8,109.29,2076.51,1800,276.51
T00520,2026-03-06,C0034,Regular,North,Jaipur,P006,Study Table,Furniture,1,6805.78,15.0,Debit Card,Website,4.3,5,6805.78,1020.87,5784.91,6200,-415.09
T00521,2026-09-27,C0036,Regular,West,Ahmedabad,P010,Air Fryer,Home Appliances,2,9316.99,5.0,Net Banking,Website,4.2,6,18633.98,931.7,17702.28,14400,3302.28
T00522,2026-06-12,C0043,Regular,South,Chennai,P001,Laptop,Electronics,1,68455.71,15.0,UPI,Website,3.0,1,68455.71,10268.36,58187.35,52000,6187.35
T00523,2026-01-26,C0115,Regular,South,Chennai,P008,Running Shoes,Fashion,1,4419.8,15.0,Cash,Marketplace,4.4,1,4419.8,662.97,3756.83,3500,256.83
T00524,2026-02-22,C0100,Regular,West,Ahmedabad,P003,Headphones,Electronics,2,4162.72,20.0,Cash,Website,4.5,2,8325.44,1665.09,6660.35,6400,260.35
T00525,2026-09-29,C0129,Budget,West,Ahmedabad,P001,Laptop,Electronics,1,66063.2,5.0,Debit Card,Mobile App,4.1,3,66063.2,3303.16,62760.04,52000,10760.04
T00526,2026-07-21,C0132,Regular,West,Mumbai,P006,Study Table,Furniture,4,7489.65,0.0,Cash,Marketplace,4.1,2,29958.6,0.0,29958.6,24800,5158.6
T00527,2026-04-15,C0150,Regular,West,Mumbai,P008,Running Shoes,Fashion,5,4190.02,15.0,Net Banking,Mobile App,4.2,6,20950.1,3142.52,17807.58,17500,307.58
T00528,2026-06-18,C0062,Budget,West,Mumbai,P003,Headphones,Electronics,1,3597.75,5.0,Net Banking,Website,3.8,6,3597.75,179.89,3417.86,3200,217.86
T00529,2026-04-11,C0029,Regular,North,Jaipur,P001,Laptop,Electronics,3,67487.17,5.0,Credit Card,Website,3.8,1,202461.51,10123.08,192338.43,156000,36338.43
T00530,2026-02-02,C0098,Regular,South,Bengaluru,P004,Keyboard,Electronics,4,2935.08,20.0,Credit Card,Website,2.9,2,11740.32,2348.06,9392.26,8800,592.26
T00531,2026-05-19,C0028,Regular,South,Bengaluru,P003,Headphones,Electronics,6,3618.37,0.0,Debit Card,Mobile App,4.4,5,21710.22,0.0,21710.22,19200,2510.22
T00532,2026-01-20,C0048,Regular,West,Mumbai,P006,Study Table,Furniture,1,6863.0,,Cash,Website,4.5,4,6863.0,0.0,6863.0,6200,663.0
T00533,2026-08-30,C0130,Premium,East,Bhubaneswar,P005,Office Chair,Furniture,2,10477.86,25.0,Credit Card,Website,3.8,6,20955.72,5238.93,15716.79,15600,116.79
T00534,2026-04-27,C0043,Budget,South,Chennai,P010,Air Fryer,Home Appliances,1,8488.74,10.0,Cash,Mobile App,4.6,6,8488.74,848.87,7639.87,7200,439.87
T00535,2026-07-15,C0090,Regular,South,Chennai,P002,Smartphone,Electronics,2,33633.32,10.0,UPI,Mobile App,3.4,4,67266.64,6726.66,60539.98,56000,4539.98
T00536,2026-01-19,C0026,Regular,South,Chennai,P010,Air Fryer,Home Appliances,3,8495.85,5.0,Net Banking,Website,3.2,3,25487.55,1274.38,24213.17,21600,2613.17
T00537,2026-04-22,C0096,Regular,East,Kolkata,P005,Office Chair,Furniture,1,9729.72,5.0,Credit Card,Website,3.5,5,9729.72,486.49,9243.23,7800,1443.23
T00538,2026-06-12,C0075,Regular,South,Hyderabad,P009,Coffee Maker,Home Appliances,1,6397.91,0.0,Debit Card,Mobile App,4.3,5,6397.91,0.0,6397.91,4800,1597.91
T00539,2026-09-10,C0019,Budget,South,Hyderabad,P009,Coffee Maker,Home Appliances,1,,10.0,Debit Card,Website,4.3,5,5598.8,559.88,5038.92,4800,238.92
T00540,2026-04-20,C0136,Regular,South,Bengaluru,P001,Laptop,Electronics,1,69175.14,10.0,Net Banking,Mobile App,4.4,4,69175.14,6917.51,62257.63,52000,10257.63
T00541,2026-01-04,C0076,Regular,North,Delhi,P009,Coffee Maker,Home Appliances,4,5896.06,15.0,Credit Card,Website,3.9,2,23584.24,3537.64,20046.6,19200,846.6
T00542,2026-07-24,C0058,Regular,North,Lucknow,P005,Office Chair,Furniture,1,9623.02,10.0,Cash,Website,3.9,3,9623.02,962.3,8660.72,7800,860.72
T00543,2026-08-12,C0043,Regular,West,Pune,P003,Headphones,Electronics,5,3473.39,15.0,Debit Card,Mobile App,4.2,6,17366.95,2605.04,14761.91,16000,-1238.09
T00544,2026-01-15,C0082,Regular,South,Bengaluru,P008,Running Shoes,Fashion,6,4282.12,10.0,UPI,Marketplace,3.4,4,25692.72,2569.27,23123.45,21000,2123.45
T00545,2026-07-09,C0052,Budget,North,Jaipur,P007,Backpack,Fashion,4,2086.16,,UPI,Mobile App,5.0,4,8344.64,417.23,7927.41,7200,727.41
T00546,2026-09-29,C0116,Budget,South,Bengaluru,P009,Coffee Maker,Home Appliances,2,5740.56,10.0,UPI,Website,5.0,6,11481.12,1148.11,10333.01,9600,733.01
T00547,2026-05-13,C0071,Regular,West,Mumbai,P009,Coffee Maker,Home Appliances,1,6041.11,10.0,Cash,Website,3.3,6,6041.11,604.11,5437.0,4800,637.0
T00548,2026-01-09,C0013,Premium,North,Delhi,P003,Headphones,Electronics,1,3891.68,20.0,Debit Card,Marketplace,4.5,2,3891.68,778.34,3113.34,3200,-86.66
T00549,2026-04-20,C0128,Budget,South,Hyderabad,P008,Running Shoes,Fashion,3,4246.21,0.0,Net Banking,Mobile App,3.1,8,12738.63,0.0,12738.63,10500,2238.63
T00550,2026-01-11,C0064,Premium,West,Pune,P010,Air Fryer,Home Appliances,1,9453.6,5.0,Credit Card,Marketplace,4.9,3,9453.6,472.68,8980.92,7200,1780.92
T00551,2026-05-27,C0023,Regular,North,Delhi,P002,Smartphone,Electronics,2,36510.48,5.0,Credit Card,Marketplace,5.0,1,73020.96,3651.05,69369.91,56000,13369.91
T00552,2026-06-01,C0111,Regular,South,Bengaluru,P010,Air Fryer,Home Appliances,2,9092.27,15.0,Debit Card,Website,4.1,4,18184.54,2727.68,15456.86,14400,1056.86
T00553,2026-03-04,C0113,Regular,South,Hyderabad,P007,Backpack,Fashion,1,2188.79,5.0,Net Banking,Mobile App,5.0,4,2188.79,109.44,2079.35,1800,279.35
T00554,2026-02-21,C0128,Regular,North,Lucknow,P007,Backpack,Fashion,2,1985.7,0.0,,Website,3.3,2,3971.4,0.0,3971.4,3600,371.4
T00555,2026-02-23,C0020,Regular,West,Ahmedabad,P003,Headphones,Electronics,5,3463.92,5.0,Credit Card,Mobile App,4.3,4,17319.6,865.98,16453.62,16000,453.62
T00556,2026-02-25,C0076,Budget,East,Kolkata,P010,Air Fryer,Home Appliances,2,8147.84,10.0,UPI,Website,3.6,5,16295.68,1629.57,14666.11,14400,266.11
T00557,2026-02-26,C0062,Premium,West,Pune,P009,Coffee Maker,Home Appliances,2,5808.67,0.0,Credit Card,Website,5.0,3,11617.34,0.0,11617.34,9600,2017.34
T00558,2026-09-26,C0131,Regular,North,Jaipur,P008,Running Shoes,Fashion,4,4371.82,15.0,Cash,Mobile App,4.1,4,17487.28,2623.09,14864.19,14000,864.19
T00559,2026-08-11,C0118,Budget,East,Bhubaneswar,P005,Office Chair,Furniture,1,9068.85,15.0,Debit Card,Mobile App,2.7,3,9068.85,1360.33,7708.52,7800,-91.48
T00560,2026-05-03,C0053,Budget,East,Bhubaneswar,P001,Laptop,Electronics,4,63173.91,10.0,Net Banking,Website,4.7,3,252695.64,25269.56,227426.08,208000,19426.08
T00561,2026-09-30,C0068,Regular,South,Chennai,P010,Air Fryer,Home Appliances,3,8662.66,10.0,Cash,Website,2.1,1,25987.98,2598.8,23389.18,21600,1789.18
T00562,2026-03-30,C0146,Regular,South,Chennai,P004,Keyboard,Electronics,2,2735.41,10.0,Cash,Marketplace,3.8,5,5470.82,547.08,4923.74,4400,523.74
T00563,2026-05-18,C0102,Premium,North,Lucknow,P010,Air Fryer,Home Appliances,5,8493.37,0.0,UPI,Website,2.1,3,42466.85,0.0,42466.85,36000,6466.85
T00564,2026-01-06,C0038,Budget,West,Pune,P010,Air Fryer,Home Appliances,5,9471.48,0.0,Debit Card,Mobile App,4.2,4,47357.4,0.0,47357.4,36000,11357.4
T00565,2026-08-09,C0073,Regular,West,Mumbai,P010,Air Fryer,Home Appliances,2,8827.23,25.0,UPI,Marketplace,3.9,4,17654.46,4413.62,13240.84,14400,-1159.16
T00566,2026-09-27,C0143,Budget,South,Chennai,P006,Study Table,Furniture,2,7488.53,10.0,Net Banking,Mobile App,4.6,5,14977.06,1497.71,13479.35,12400,1079.35
T00567,2026-07-06,C0062,Regular,North,Delhi,P005,Office Chair,Furniture,4,10381.33,10.0,Credit Card,Mobile App,2.9,3,41525.32,4152.53,37372.79,31200,6172.79
T00568,2026-05-08,C0122,Regular,North,Jaipur,P004,Keyboard,Electronics,2,2818.45,0.0,Net Banking,Website,4.1,3,5636.9,0.0,5636.9,4400,1236.9
T00569,2026-02-28,C0101,Regular,South,Bengaluru,P008,Running Shoes,Fashion,3,4318.95,0.0,UPI,Mobile App,4.1,4,12956.85,0.0,12956.85,10500,2456.85
T00570,2026-08-22,C0131,Premium,West,Mumbai,P010,Air Fryer,Home Appliances,2,7900.91,10.0,Net Banking,Website,3.1,6,15801.82,1580.18,14221.64,14400,-178.36
T00571,2026-06-27,C0037,Budget,South,Bengaluru,P001,Laptop,Electronics,5,67855.24,5.0,UPI,Website,3.6,4,339276.2,16963.81,322312.39,260000,62312.39
T00572,2026-07-23,C0145,Regular,West,Pune,P007,Backpack,Fashion,1,2099.88,20.0,Net Banking,Mobile App,4.5,2,2099.88,419.98,1679.9,1800,-120.1
T00573,2026-02-15,C0085,Regular,North,Jaipur,P006,Study Table,Furniture,2,7011.36,0.0,Net Banking,Website,4.3,8,14022.72,0.0,14022.72,12400,1622.72
T00574,2026-04-27,C0043,Budget,West,Pune,P007,Backpack,Fashion,2,2193.11,5.0,Debit Card,Website,4.0,3,4386.22,219.31,4166.91,3600,566.91
T00575,2026-02-27,C0063,Regular,South,Chennai,P001,Laptop,Electronics,3,58632.2,15.0,UPI,Mobile App,3.2,3,175896.6,26384.49,149512.11,156000,-6487.89
T00576,2026-01-02,C0106,Regular,East,Kolkata,P005,Office Chair,Furniture,2,8822.2,20.0,Debit Card,Mobile App,3.3,2,17644.4,3528.88,14115.52,15600,-1484.48
T00577,2026-04-14,C0086,Budget,North,Jaipur,P004,Keyboard,Electronics,3,2429.0,10.0,Credit Card,Mobile App,3.6,3,7287.0,728.7,6558.3,6600,-41.7
T00578,2026-02-16,C0107,Budget,West,Mumbai,P004,Keyboard,Electronics,3,2423.57,5.0,UPI,Marketplace,3.3,6,7270.71,363.54,6907.17,6600,307.17
T00579,2026-02-28,C0003,Budget,North,Lucknow,P002,Smartphone,Electronics,2,34053.45,10.0,UPI,Mobile App,3.0,1,68106.9,6810.69,61296.21,56000,5296.21
T00580,2026-04-23,C0044,Premium,South,Bengaluru,P003,Headphones,Electronics,3,4202.46,5.0,Cash,Website,3.4,5,12607.38,630.37,11977.01,9600,2377.01
T00581,2026-05-09,C0035,Premium,South,Hyderabad,P002,Smartphone,Electronics,2,35257.83,15.0,Credit Card,Website,3.6,3,70515.66,10577.35,59938.31,56000,3938.31
T00582,2026-06-25,C0131,Budget,South,Bengaluru,P010,Air Fryer,Home Appliances,4,8652.17,15.0,UPI,Website,3.5,5,34608.68,5191.3,29417.38,28800,617.38
T00583,2026-09-04,C0060,Budget,South,Bengaluru,P005,Office Chair,Furniture,3,9471.19,0.0,Net Banking,Website,3.9,1,28413.57,0.0,28413.57,23400,5013.57
T00584,2026-02-24,C0051,Regular,South,Bengaluru,P001,Laptop,Electronics,5,63986.31,20.0,UPI,Website,3.2,2,319931.55,63986.31,255945.24,260000,-4054.76
T00585,2026-03-18,C0131,Premium,North,Jaipur,P007,Backpack,Fashion,4,2012.12,10.0,Net Banking,Website,3.9,1,8048.48,804.85,7243.63,7200,43.63
T00586,2026-07-10,C0030,Regular,South,Bengaluru,P009,Coffee Maker,Home Appliances,4,6425.35,20.0,Cash,Website,3.7,5,25701.4,5140.28,20561.12,19200,1361.12
T00587,2026-09-17,C0039,Regular,East,Bhubaneswar,P010,Air Fryer,Home Appliances,1,9316.41,5.0,Credit Card,Mobile App,3.6,3,9316.41,465.82,8850.59,7200,1650.59
T00588,2026-08-22,C0073,Premium,South,Hyderabad,P008,Running Shoes,Fashion,2,4099.14,10.0,Debit Card,Mobile App,4.2,4,8198.28,819.83,7378.45,7000,378.45
T00589,2026-07-18,C0112,Premium,West,Mumbai,P007,Backpack,Fashion,3,2210.14,10.0,Debit Card,Marketplace,3.9,25,6630.42,663.04,5967.38,5400,567.38
T00590,2026-09-15,C0019,Regular,South,Bengaluru,P008,Running Shoes,Fashion,2,4162.4,10.0,Credit Card,Mobile App,4.0,5,8324.8,832.48,7492.32,7000,492.32
T00591,2026-09-21,C0121,Premium,North,Jaipur,P007,Backpack,Fashion,1,2222.32,10.0,Cash,Website,4.8,5,2222.32,222.23,2000.09,1800,200.09
T00592,2026-02-01,C0057,Budget,North,Delhi,P002,Smartphone,Electronics,3,34022.31,20.0,Credit Card,Website,3.2,4,102066.93,20413.39,81653.54,84000,-2346.46
T00593,2026-04-07,C0019,Regular,West,Pune,P003,Headphones,Electronics,5,3877.72,10.0,UPI,Mobile App,3.9,8,19388.6,1938.86,17449.74,16000,1449.74
T00594,2026-01-05,C0080,Budget,South,Chennai,P009,Coffee Maker,Home Appliances,3,5759.88,20.0,Credit Card,Marketplace,3.7,6,17279.64,3455.93,13823.71,14400,-576.29
T00595,2026-02-02,C0111,Regular,North,Jaipur,P003,Headphones,Electronics,3,3608.65,10.0,UPI,Marketplace,4.3,5,10825.95,1082.6,9743.35,9600,143.35
T00596,2026-01-29,C0144,Premium,West,Pune,P003,Headphones,Electronics,1,4235.26,10.0,Cash,Marketplace,4.7,4,4235.26,423.53,3811.73,3200,611.73
T00597,2026-07-29,C0029,Budget,East,Kolkata,P008,Running Shoes,Fashion,2,4423.59,10.0,Net Banking,Website,4.7,4,8847.18,884.72,7962.46,7000,962.46
T00598,2026-02-23,C0138,Regular,West,Ahmedabad,P001,Laptop,Electronics,2,64911.33,0.0,UPI,Mobile App,3.5,3,129822.66,0.0,129822.66,104000,25822.66
T00599,2026-06-27,C0123,Premium,East,Patna,P002,Smartphone,Electronics,2,35421.93,15.0,Cash,Marketplace,3.7,5,70843.86,10626.58,60217.28,56000,4217.28
T00600,2026-03-10,C0069,Regular,North,Lucknow,P005,Office Chair,Furniture,3,8504.79,10.0,UPI,Mobile App,3.8,6,25514.37,2551.44,22962.93,23400,-437.07
T00262,2026-09-26,C0011,Regular,West,Pune,P006,Study Table,Furniture,3,6957.94,10.0,Debit Card,Website,4.7,30,20873.82,2087.38,18786.44,18600,186.44
T00133,2026-09-23,C0089,Premium,North,Jaipur,P007,Backpack,Fashion,2,2131.82,10.0,Debit Card,Mobile App,3.0,6,4263.64,426.36,3837.28,3600,237.28
T00576,2026-01-02,C0106,Regular,East,Kolkata,P005,Office Chair,Furniture,2,8822.2,20.0,Debit Card,Mobile App,3.3,2,17644.4,3528.88,14115.52,15600,-1484.48
T00455,2026-09-13,C0056,Premium,East,Patna,P010,Air Fryer,Home Appliances,2,9414.69,10.0,UPI,Mobile App,3.3,4,18829.38,1882.94,16946.44,14400,2546.44
T00338,2026-02-02,C0012,Budget,North,Jaipur,P005,Office Chair,Furniture,2,10520.81,0.0,Debit Card,Website,4.2,1,21041.62,0.0,21041.62,15600,5441.62
T00581,2026-05-09,C0035,Premium,South,Hyderabad,P002,Smartphone,Electronics,2,35257.83,15.0,Credit Card,Website,3.6,3,70515.66,10577.35,59938.31,56000,3938.31
T00317,2026-09-02,C0107,Regular,East,Bhubaneswar,P004,Keyboard,Electronics,2,2711.15,20.0,Debit Card,Mobile App,3.4,3,5422.3,1084.46,4337.84,4400,-62.16
T00440,2026-04-04,C0138,Regular,East,Bhubaneswar,P007,Backpack,Fashion,3,2200.15,10.0,Net Banking,Website,4.7,5,6600.45,660.04,5940.41,5400,540.41
